nlocaltemps	dist	chain	redshift	v1_end_time	f_ref	psdscaleflag	h1l1_relative_phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	alpha	logl	l_peak	nulllogl	samplerate	h1_cplx_snr_arg	m1_source	sky_frame	temperature	deltalogl	h1_cplx_snr_amp	l1v1_delay	mc_source	l1h1_delay	segmentstart	m1	ra	l1_end_time	m2	e_rad	lal_pnorder	v1h1_delay	m2_source	v1l1_delay	psi	domega220	loglh1	af	costheta_jn	a2z	time	segmentlength	a1	mf_source	a2	nifo	ntemps	optimal_snr	phase	dtau220	a1z	cycle	mf	theta_jn	randomseed	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
1.000000000000000000e+00	5.443617516908328753e+02	1.400000000000000000e+01	1.137354854970924756e-01	1.126259462413560629e+09	2.000000000000000000e+01	0.000000000000000000e+00	-8.575891441711869234e-02	1.314062562959014002e+01	7.131908757682469968e+01	1.099271946924636723e+02	1.000000000000000000e+00	7.990367123818176154e-01	-1.718717555779764007e+04	3.676220269956127051e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-6.760876439775002911e-02	3.398128418702653875e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.376226974331257225e+02	2.138996747526008946e+01	-4.339694976806640625e-03	2.781032707610945209e+01	6.983041763305664062e-03	1.126259460390000105e+09	3.784616204185267208e+01	2.549865869947496311e+00	1.126259462417900324e+09	3.347292553497202761e+01	3.075182428204605856e+00	8.000000000000000000e+00	1.132273674011230469e-02	3.005464580311193856e+01	4.339694976806640625e-03	5.287654687129170750e-01	3.915451082939759575e-02	2.276955027406638692e+02	6.824372575393461426e-01	-8.214307487102560090e-01	4.957669593815056119e-02	1.126259462407413483e+09	4.000000000000000000e+00	4.847034851927201765e-02	6.096074756193387856e+01	4.957669593815056119e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.486926295913299612e+01	3.958119662953694995e+00	1.380956928396497863e-01	-4.847034851927201765e-02	8.800000000000000000e+04	6.789414778215612500e+01	2.534711560630296567e+00	9.863415590000000000e+08	-6.983041763305664062e-03	3.097334812794369796e+01	1.493821932498392968e+01	-1.132273674011230469e-02	2.355400944336460256e+01	3.611767068764903001e+02	2.000000000000000000e+01	1.815015001936878467e-02	1.126259462424883366e+09	-2.452914343433433217e-03	8.844470278903197036e-01	6.403592999013848441e+01	1.126259462424883366e+09	2.490599858704620473e-01	8.500000000000000000e+01	2.111407583091107654e+01	6.060243015707229119e+00	3.000000000000000000e+00	-1.104850820971811753e+00	2.601053431142419115e+01
1.000000000000000000e+00	4.861884282099260304e+02	1.400000000000000000e+01	1.023455554422533220e-01	1.126259462421444178e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.440233117993741985e-01	1.571775054725162590e+01	7.482299397520665707e+01	1.098221400407637702e+02	1.000000000000000000e+00	7.574661458716299700e-01	-1.719273774769074225e+04	3.179251421952385304e+00	-1.752479825523076579e+04	4.096000000000000000e+03	1.103829588619923419e-01	4.352082411627620218e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.320605075400235364e+02	2.133275773907966055e+01	3.552913665771484375e-03	2.810809279640409386e+01	7.275104522705078125e-03	1.126259460390000105e+09	4.797498703376109574e+01	1.835920318783013094e+00	1.126259462417891264e+09	2.684800694144556488e+01	2.940655922593563787e+00	8.000000000000000000e+00	3.722190856933593750e-03	2.435534557099414599e+01	-3.552913665771484375e-03	1.964549570832170744e+00	6.141441749500942127e-02	2.222383674992634042e+02	6.723542476166042281e-01	-9.844249559662772153e-01	-5.848997482541361953e-02	1.126259462411209106e+09	4.000000000000000000e+00	1.230670995802971984e-01	6.493551376467678438e+01	5.848997482541361953e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.823731806599157323e+01	4.313473524676147974e+00	1.447850346411259370e-01	1.230670995802971984e-01	9.000000000000000000e+04	7.158137498885071182e+01	2.964868896652802732e+00	9.863415590000000000e+08	-7.275104522705078125e-03	3.098483116607446775e+01	1.497958311488087979e+01	-3.722190856933593750e-03	2.326433856719133431e+01	3.553248461072148530e+02	2.000000000000000000e+01	-1.336403529373819676e-01	1.126259462425166368e+09	5.792074102201405505e-02	5.596251005248215060e-01	6.787616968727034816e+01	1.126259462425166368e+09	2.300682839920508149e-01	8.500000000000000000e+01	2.345844089649491693e+01	5.635765725179616048e+00	3.000000000000000000e+00	-1.233116067594784759e+00	2.587829239350049448e+01
1.000000000000000000e+00	4.672250778003646019e+02	1.400000000000000000e+01	9.859912160171679929e-02	1.126259462425657034e+09	2.000000000000000000e+01	0.000000000000000000e+00	6.979303789342505837e-02	1.471675988929423795e+01	7.464458394187327883e+01	1.108213616680750420e+02	1.000000000000000000e+00	7.882257994258865530e-01	-1.718686960324172833e+04	3.201453760689655592e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-5.739894037417003769e-02	4.336341129953119378e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.379286519890374620e+02	2.134899084615177856e+01	7.538318634033203125e-03	2.819751227456747245e+01	7.060289382934570312e-03	1.126259460390000105e+09	4.763900556331893199e+01	1.366401604712197182e+00	1.126259462418118715e+09	2.700557837855434684e+01	2.958381091339134628e+00	8.000000000000000000e+00	-4.780292510986328125e-04	2.458183139558787644e+01	-7.538318634033203125e-03	2.323821738704065609e+00	6.715933264218666709e-02	2.271072903209624201e+02	6.730462153265793779e-01	-9.622757990505246273e-01	-5.976441120529586704e-02	1.126259462413424969e+09	4.000000000000000000e+00	1.208684598562461271e-01	6.498686160377994270e+01	5.976441120529586704e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.569186487286784626e+01	4.149989529831141333e+00	1.102129494039523622e-01	1.208684598562461271e-01	9.200000000000000000e+04	7.139450907356497567e+01	2.866043013036675191e+00	9.863415590000000000e+08	-7.060289382934570312e-03	3.097776221619345449e+01	1.500991267736145396e+01	4.780292510986328125e-04	2.313210157950722490e+01	3.610607535685446692e+02	2.000000000000000000e+01	-1.271919782675950128e-01	1.126259462425179005e+09	5.551750068961173318e-02	5.668795571868127103e-01	6.794524269511907733e+01	1.126259462425179005e+09	2.308976787396326280e-01	8.500000000000000000e+01	2.105917612364170921e+01	5.417012746413352176e+00	3.000000000000000000e+00	-1.227477904091405003e+00	2.599907074154296183e+01
1.000000000000000000e+00	4.973065396695401432e+02	1.400000000000000000e+01	1.045342885819162543e-01	1.126259462420596838e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.282175766786575188e-01	1.518729169464468853e+01	7.134966384825173691e+01	1.108367840234350297e+02	1.000000000000000000e+00	8.206292678397696383e-01	-1.718792222800648960e+04	3.694581903734092787e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-7.248465854942988396e-02	3.271347649002615299e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.368760272242761857e+02	2.135795152414896236e+01	2.603292465209960938e-03	2.811471735056986176e+01	6.826400756835937500e-03	1.126259460390000105e+09	3.613315648195227681e+01	1.978790513254151229e+00	1.126259462417993546e+09	3.521650736629946721e+01	3.108993140787013942e+00	8.000000000000000000e+00	4.223108291625976562e-03	3.188358001227200944e+01	-2.603292465209960938e-03	7.012660747002064099e-01	4.186848442243981672e-02	2.260392432008429751e+02	6.824531832859401792e-01	-9.180327222382592689e-01	-2.893360347111654379e-02	1.126259462409929514e+09	4.000000000000000000e+00	8.877880291929957091e-04	6.148806336151113072e+01	2.893360347111654379e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.723082174191280558e+01	5.340929043822900013e+00	5.372988974841699794e-02	8.877880291929957091e-04	9.400000000000000000e+04	6.791567432128648818e+01	2.733886410387067034e+00	9.863415590000000000e+08	-6.826400756835937500e-03	3.105366932749334197e+01	1.491479905505047476e+01	-4.223108291625976562e-03	2.419466225363658296e+01	3.610706894779127651e+02	2.000000000000000000e+01	5.573291812922761407e-02	1.126259462424819946e+09	-1.383134583635056529e-02	9.746313578745700035e-01	6.459705650229814466e+01	1.126259462424819946e+09	2.499587368485842731e-01	8.500000000000000000e+01	2.260229686827441498e+01	5.684020185698224203e+00	3.000000000000000000e+00	-1.290489380873993674e+00	2.598654055691057607e+01
1.000000000000000000e+00	5.354058786405433921e+02	1.400000000000000000e+01	1.119918849371646097e-01	1.126259462425140142e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.084258918280935902e-01	1.343406669169185541e+01	7.756026991080477728e+01	1.073148772169570293e+02	1.000000000000000000e+00	7.801135581682949738e-01	-1.719489668118860936e+04	3.626596711223153857e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-6.300656561418534890e-04	4.317182743177502857e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.299015740421564260e+02	2.116261731713221650e+01	6.322145462036132812e-03	2.931686501294313985e+01	7.117509841918945312e-03	1.126259460390000105e+09	4.800672176204150787e+01	1.505500704853598659e+00	1.126259462418817997e+09	2.955354814876326586e+01	3.419895905180723616e+00	8.000000000000000000e+00	7.953643798828125000e-04	2.657712574083510404e+01	-6.322145462036132812e-03	2.080943371039090550e+00	1.518215941022068582e-01	2.225866968252012157e+02	7.334423705941877092e-01	-9.265857860389258294e-01	-1.862938740902281010e-01	1.126259462413439751e+09	4.000000000000000000e+00	3.624757320840208963e-01	6.632905726742941965e+01	1.862938740902281010e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.369994874491272085e+01	1.688028121571126805e+00	-1.969895029126078612e-01	3.624757320840208963e-01	9.600000000000000000e+04	7.375737341691397830e+01	2.756026835141217823e+00	9.863415590000000000e+08	-7.117509841918945312e-03	3.260011598619105655e+01	1.479317976921800515e+01	-7.953643798828125000e-04	2.225488617943020841e+01	3.521564602215866557e+02	2.000000000000000000e+01	-1.090559574842353135e-01	1.126259462425935507e+09	1.533726823228542813e-01	6.156127113876581625e-01	6.974895317261014327e+01	1.126259462425935507e+09	2.358484659508300885e-01	8.500000000000000000e+01	1.952468751695313642e+01	5.483599744082535921e+00	3.000000000000000000e+00	-1.240394034192820794e+00	2.576990211546338827e+01
1.000000000000000000e+00	5.163004721977155214e+02	1.400000000000000000e+01	1.082603663700793112e-01	1.126259462415106535e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.821157500253645978e-02	1.325490462572175510e+01	7.081707972532632311e+01	1.092250747065590986e+02	1.000000000000000000e+00	7.844385866757733750e-01	-1.718793984254967290e+04	3.646237688248064934e+00	-1.752479825523076579e+04	4.096000000000000000e+03	4.007192558274646349e-02	3.279709104334835246e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.368584126810928865e+02	2.135610151548867108e+01	-2.574682235717773438e-03	2.780205067684733677e+01	7.086753845214843750e-03	1.126259460390000105e+09	3.634771613557409609e+01	2.432708054740237102e+00	1.126259462417681217e+09	3.446936358975222703e+01	3.029205673388176479e+00	8.000000000000000000e+00	9.661436080932617188e-03	3.110222528542713860e+01	2.574682235717773438e-03	5.683800346734895204e-01	-2.715343052475272315e-02	2.276333379745356069e+02	6.744698821501579067e-01	-8.195473830417111527e-01	-1.785272956024098190e-01	1.126259462407941818e+09	4.000000000000000000e+00	8.506044698645967572e-02	6.087011065538731458e+01	1.785272956024098190e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.487422963117510832e+01	3.030490745467282920e+00	-1.342000985494271048e-02	8.506044698645967572e-02	9.800000000000000000e+04	6.745993113592682278e+01	2.531417007096441019e+00	9.863415590000000000e+08	-7.086753845214843750e-03	3.081191086896234310e+01	1.486884969818702196e+01	-9.661436080932617188e-03	2.255815430612007333e+01	3.594165669872129456e+02	2.000000000000000000e+01	1.186035058020982504e-02	1.126259462424767971e+09	-4.323772306429489454e-02	9.483226803352440282e-01	6.389931632877549106e+01	1.126259462424767971e+09	2.498241192954762935e-01	8.500000000000000000e+01	2.104839193637959838e+01	5.967654246566302945e+00	3.000000000000000000e+00	-1.149952933700609359e+00	2.597958096130830086e+01
1.000000000000000000e+00	5.114703814414706358e+02	1.400000000000000000e+01	1.073143930903961013e-01	1.126259462425093412e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.604739697536517795e-02	1.433945627656548893e+01	7.622803662313097561e+01	1.075958674180928938e+02	1.000000000000000000e+00	7.980279355779488215e-01	-1.718976395830718684e+04	3.815446981031362927e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-2.331241249369048543e-02	3.792161352160293575e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.350342969235789496e+02	2.134893212308274002e+01	7.483243942260742188e-03	2.977812374936793915e+01	6.990194320678710938e-03	1.126259460390000105e+09	4.199114846168231452e+01	1.360597285994415984e+00	1.126259462417610168e+09	3.423688816144866820e+01	3.461698926098961238e+00	8.000000000000000000e+00	-4.930496215820312500e-04	3.091885048644330425e+01	-7.483243942260742188e-03	2.973532269368591052e+00	8.052837909093159274e-02	2.274384295054896938e+02	7.141871013062456308e-01	-9.435005291138157668e-01	-8.844043937529400684e-03	1.126259462412739992e+09	4.000000000000000000e+00	1.780574552586336179e-01	6.537876508194727876e+01	8.844043937529400684e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.504643111285331258e+01	4.220424607000472506e+00	-1.714632957969939447e-02	1.780574552586336179e-01	1.000000000000000000e+05	7.239484757771603540e+01	2.803836330131336041e+00	9.863415590000000000e+08	-6.990194320678710938e-03	3.297374502690207265e+01	1.469110421144784695e+01	4.930496215820312500e-04	2.340388855240074761e+01	3.584381854759797079e+02	2.000000000000000000e+01	-4.935980946905576400e-02	1.126259462424600124e+09	9.411293814057890283e-02	8.153358366154345171e-01	6.884046400804624000e+01	1.126259462424600363e+09	2.474130305983012756e-01	8.500000000000000000e+01	2.053542561485816620e+01	5.422014256877011107e+00	3.000000000000000000e+00	-1.237728495144899243e+00	2.589974394939264002e+01
1.000000000000000000e+00	6.127034329910366068e+02	1.400000000000000000e+01	1.269266239721750233e-01	1.126259462419585466e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.730878135763781245e-02	1.379064543110719931e+01	7.219159650269268980e+01	1.109494692325752112e+02	1.000000000000000000e+00	7.940817601917905533e-01	-1.718597737186963786e+04	3.738728940340368734e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-3.419981939268921384e-02	3.233929852401892902e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.388208833611279260e+02	2.136974989460013319e+01	1.895427703857421875e-03	2.788243896677381173e+01	7.018566131591796875e-03	1.126259460390000105e+09	3.644401650730099362e+01	2.047229786610918367e+00	1.126259462417690039e+09	3.574757999539169617e+01	3.124581984285100589e+00	8.000000000000000000e+00	5.123138427734375000e-03	3.172130219924092032e+01	-1.895427703857421875e-03	8.717156156510748044e-01	1.115646767585633595e-02	2.278714141285563528e+02	6.900948336796983718e-01	-9.974108266024448444e-01	1.731472463329673112e-02	1.126259462409642458e+09	4.000000000000000000e+00	5.415319542341822528e-03	6.093601873897475230e+01	1.731472463329673112e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.490074069253277500e+01	4.219085898680317470e+00	1.908401228664322047e-01	5.415319542341822528e-03	1.020000000000000000e+05	6.867042187581800761e+01	3.069616387046124384e+00	9.863415590000000000e+08	-7.018566131591796875e-03	3.142146281293662824e+01	1.496890000541579013e+01	-5.123138427734375000e-03	2.466387266544363044e+01	3.634847560265715742e+02	2.000000000000000000e+01	-6.150860075032694996e-02	1.126259462424708605e+09	1.130762496282958912e-02	9.808902371732333147e-01	6.406060072325985288e+01	1.126259462424708605e+09	2.499767335684314751e-01	8.500000000000000000e+01	2.073318561220729705e+01	5.723605254228802508e+00	3.000000000000000000e+00	-1.256985757073888266e+00	2.605722997926657314e+01
1.000000000000000000e+00	5.396071830708115158e+02	1.400000000000000000e+01	1.128102694952409779e-01	1.126259462423601627e+09	2.000000000000000000e+01	0.000000000000000000e+00	-7.586939387923097300e-02	1.426943564606635739e+01	7.339287348266557842e+01	1.117263631765199534e+02	1.000000000000000000e+00	8.143282083580406505e-01	-1.718890694035393972e+04	3.709850640733932003e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-6.630482847373397187e-03	3.716175662612621977e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.358913148768260726e+02	2.117939778578054444e+01	5.499124526977539062e-03	2.842922246273965570e+01	6.872415542602539062e-03	1.126259460390000105e+09	4.135398440603606929e+01	1.580668111076799498e+00	1.126259462418102503e+09	3.203888907662951624e+01	3.229561916602456506e+00	8.000000000000000000e+00	1.373291015625000000e-03	2.879097178997280793e+01	-5.499124526977539062e-03	8.698822393519547447e-01	5.680355951454440361e-02	2.241649517003097571e+02	7.019961598257810076e-01	-9.543277898534552328e-01	1.977502718055587638e-02	1.126259462411735773e+09	4.000000000000000000e+00	1.087180470314679931e-01	6.272316649949656409e+01	1.977502718055587638e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.515228465161990812e+01	4.611861327939278610e+00	2.344207092624301381e-01	1.087180470314679931e-01	1.040000000000000000e+05	6.979898381589963208e+01	2.838197973285978115e+00	9.863415590000000000e+08	-6.872415542602539062e-03	3.163633071030147192e+01	1.500042716545394939e+01	-1.373291015625000000e-03	2.364025899271850051e+01	3.595315738695445589e+02	2.000000000000000000e+01	6.923891103185740581e-02	1.126259462424974918e+09	6.989090466843085603e-02	7.747473317698763129e-01	6.595272841609902059e+01	1.126259462424974918e+09	2.459727662937228609e-01	8.500000000000000000e+01	2.071281317298269187e+01	5.531964174320351368e+00	3.000000000000000000e+00	-1.283379228609176304e+00	2.593044868521962343e+01
1.000000000000000000e+00	4.899453477233226977e+02	1.400000000000000000e+01	1.030857888111144371e-01	1.126259462419232607e+09	2.000000000000000000e+01	0.000000000000000000e+00	-4.589222908800483225e-02	1.476017091818213522e+01	7.203370166360868154e+01	1.114476540561718139e+02	1.000000000000000000e+00	8.024671621118654175e-01	-1.718848171726032888e+04	3.714995615801853557e+00	-1.752479825523076579e+04	4.096000000000000000e+03	1.150145055232379247e-02	3.585179173157446542e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.363165379704369116e+02	2.124382165100745823e+01	9.188652038574218750e-04	2.826013292266691934e+01	6.958484649658203125e-03	1.126259460390000105e+09	3.954760196251561410e+01	2.165071933310575680e+00	1.126259462418313742e+09	3.248609970109306744e+01	3.185658725940875513e+00	8.000000000000000000e+00	6.039619445800781250e-03	2.945020236015005111e+01	-9.188652038574218750e-04	3.875967381802897238e-01	6.241494179578982449e-02	2.248688839142669167e+02	6.961345802854527198e-01	-8.593249782089191768e-01	-8.763485172680114677e-03	1.126259462409690619e+09	4.000000000000000000e+00	8.276822907026434861e-02	6.211633536578364811e+01	8.763485172680114677e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.688274009984182200e+01	4.519437944466971224e+00	-7.319169894261010056e-02	8.276822907026434861e-02	1.060000000000000000e+05	6.851964679502118827e+01	2.604744660612750895e+00	9.863415590000000000e+08	-6.958484649658203125e-03	3.117335101690698451e+01	1.495527693181631967e+01	-6.039619445800781250e-03	2.358044147124385503e+01	3.598969794416807417e+02	2.000000000000000000e+01	5.739367964032883462e-02	1.126259462425272226e+09	4.148882337493734612e-02	8.214429722410060419e-01	6.530199409172452363e+01	1.126259462425272226e+09	2.475975035863963725e-01	8.500000000000000000e+01	2.246817904819377532e+01	5.774372034068630199e+00	3.000000000000000000e+00	-1.250403263631063355e+00	2.595187071768377507e+01
1.000000000000000000e+00	3.972254781450031942e+02	1.400000000000000000e+01	8.462030686820383452e-02	1.126259462419040680e+09	2.000000000000000000e+01	0.000000000000000000e+00	9.065027767890132537e-02	1.414118326050123997e+01	7.230735954053997716e+01	1.110764097272331128e+02	1.000000000000000000e+00	7.806897400384017471e-01	-1.718934505375292792e+04	3.669953929151398953e+00	-1.752479825523076579e+04	4.096000000000000000e+03	8.297231914807138425e-03	3.751086672772621711e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.354532014778378652e+02	2.118479660282359589e+01	1.215934753417968750e-03	2.874371089134217527e+01	7.113456726074218750e-03	1.126259460390000105e+09	4.068504778111870479e+01	2.110730417714602680e+00	1.126259462417824745e+09	3.162231175942127948e+01	3.223622930458795111e+00	8.000000000000000000e+00	5.897521972656250000e-03	2.915519058529283214e+01	-1.215934753417968750e-03	6.346915178722010165e-01	1.088812326374057060e-02	2.243767917506065714e+02	6.946570141564210044e-01	-6.137425286326348983e-01	-5.402530206464039447e-03	1.126259462409644604e+09	4.000000000000000000e+00	8.542084293816341878e-02	6.344243438256024348e+01	5.402530206464039447e-03	2.000000000000000000e+00	8.000000000000000000e+00	2.538266409074119778e+01	4.672311053576636120e+00	-1.035106597410881402e-02	8.542084293816341878e-02	1.080000000000000000e+05	6.881095264847837711e+01	2.231588574000416436e+00	9.863415590000000000e+08	-7.113456726074218750e-03	3.117601252749848229e+01	1.497616450551975120e+01	-5.897521972656250000e-03	2.309218614867004504e+01	3.585453876265079316e+02	2.000000000000000000e+01	-8.235304576409441246e-02	1.126259462424938202e+09	4.570088858121566094e-02	7.772465189065527191e-01	6.666605731301903859e+01	1.126259462424938202e+09	2.460727037433649567e-01	8.500000000000000000e+01	2.107858089000116308e+01	5.761745016494788985e+00	3.000000000000000000e+00	-1.234647788759703824e+00	2.590717102423293383e+01
1.000000000000000000e+00	3.812026182403265580e+02	1.400000000000000000e+01	8.138632439378398753e-02	1.126259462426096201e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.183054791142781781e-02	1.516520304745966996e+01	7.373639291609799784e+01	1.078246839438397728e+02	1.000000000000000000e+00	7.915990666438955659e-01	-1.718782875975092975e+04	3.686640552266049031e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-3.995346921703642890e-02	3.676203103007814121e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.369694954798360413e+02	2.142479789550258928e+01	8.687257766723632812e-03	2.957084062971079419e+01	7.035970687866210938e-03	1.126259460390000105e+09	3.975395761286643648e+01	1.252928206602555994e+00	1.126259462417408943e+09	3.398243530323156136e+01	3.293065066962313381e+00	8.000000000000000000e+00	-1.651287078857421875e-03	3.142487983864769774e+01	-8.687257766723632812e-03	2.708719224129661374e+00	4.953868550020769368e-02	2.291448115359980875e+02	6.859687142400763271e-01	-7.561873734010192694e-01	1.303518726609105838e-01	1.126259462413473368e+09	4.000000000000000000e+00	7.322031240595894275e-02	6.489384580176353268e+01	1.303518726609105838e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.623661854570407570e+01	1.890485939646873170e+00	1.638121591373374597e-01	-7.322031240595894275e-02	1.100000000000000000e+05	7.017531738734605540e+01	2.428263119012808335e+00	9.863415590000000000e+08	-7.035970687866210938e-03	3.197750265779732359e+01	1.474188146463162141e+01	1.651287078857421875e-03	2.201680687675375125e+01	3.589863023565898175e+02	2.000000000000000000e+01	-8.178401712846444793e-02	1.126259462424444914e+09	2.059874132025169696e-02	8.548189248014161912e-01	6.818691086872584606e+01	1.126259462424444914e+09	2.484683589807389348e-01	8.500000000000000000e+01	2.140973538468196580e+01	5.352627701030383101e+00	3.000000000000000000e+00	-1.204036148892260183e+00	2.596178965096587632e+01
1.000000000000000000e+00	4.224480910509246314e+02	1.400000000000000000e+01	8.968490685083142788e-02	1.126259462415168047e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.425518726608501652e-02	1.367278379126728538e+01	7.093705082435263876e+01	1.093852672634166083e+02	1.000000000000000000e+00	7.852752755498283443e-01	-1.718832802061513939e+04	3.569695235433179015e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-1.987607133895060232e-02	3.632605644736513995e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.364702346156263957e+02	2.131571185537176660e+01	-2.401113510131835938e-03	2.810633422356538347e+01	7.081031799316406250e-03	1.126259460390000105e+09	3.958395543610512846e+01	2.422936671015049281e+00	1.126259462417569160e+09	3.135309538824750675e+01	3.043462954722812697e+00	8.000000000000000000e+00	9.482145309448242188e-03	2.877262517919730911e+01	2.401113510131835938e-03	4.688125158938746817e-01	-2.400410835654596259e-03	2.270849673522134253e+02	6.740026930865721244e-01	-6.764421535547534559e-01	-9.983953093581268701e-02	1.126259462407875538e+09	4.000000000000000000e+00	3.145503479953592335e-02	6.205521867183963991e+01	9.983953093581268701e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.540535449224808318e+01	5.386049731455901934e+00	-8.346208666407636811e-02	3.145503479953592335e-02	1.120000000000000000e+05	6.762063517803154866e+01	2.313717401371603533e+00	9.863415590000000000e+08	-7.081031799316406250e-03	3.062704819032418158e+01	1.486717360038437086e+01	-9.482145309448242188e-03	2.276263549266753117e+01	3.592328701082939233e+02	2.000000000000000000e+01	-6.413125860503575415e-02	1.126259462424650192e+09	-2.657516233470593944e-02	7.920657509544858366e-01	6.509868162656245261e+01	1.126259462424650192e+09	2.466342319351654544e-01	8.500000000000000000e+01	2.141231001723187433e+01	5.957739189878133779e+00	3.000000000000000000e+00	-1.155790194635283541e+00	2.594674493737743859e+01
1.000000000000000000e+00	6.303217205008604651e+02	1.400000000000000000e+01	1.302954401467429635e-01	1.126259462411811352e+09	2.000000000000000000e+01	0.000000000000000000e+00	-8.552131872466395279e-02	1.382805723623381233e+01	7.631623701605744259e+01	1.096452523633015517e+02	1.000000000000000000e+00	7.924680500801337679e-01	-1.719027198576401861e+04	3.648429903614792913e+00	-1.752479825523076579e+04	4.096000000000000000e+03	2.445402455628709754e-02	3.997760862976517160e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.345262694667471806e+02	2.130102680933057258e+01	-6.432533264160156250e-03	2.878691366223720749e+01	7.030010223388671875e-03	1.126259460390000105e+09	4.518650874219465408e+01	2.619475054336680042e+00	1.126259462418243885e+09	3.112972827386279562e+01	3.299395791584032622e+00	8.000000000000000000e+00	1.346254348754882812e-02	2.754123140567683592e+01	6.432533264160156250e-03	1.151242057090322790e+00	1.087036522706934794e-01	2.248810171034456289e+02	7.063123404348096157e-01	-9.967366517908937684e-01	2.737456185853065493e-01	1.126259462407388449e+09	4.000000000000000000e+00	5.926099239565083693e-02	6.421944424385796424e+01	2.737456185853065493e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.702415611773078652e+01	4.866114905616422348e+00	-1.353577822073002146e-01	5.926099239565083693e-02	1.140000000000000000e+05	7.258694499759064911e+01	3.060782695512572982e+00	9.863415590000000000e+08	-7.030010223388671875e-03	3.253771724832468948e+01	1.493343144799976940e+01	-1.346254348754882812e-02	2.338932675907086889e+01	3.579155962258180352e+02	2.000000000000000000e+01	1.099753432809510850e-01	1.126259462425273895e+09	1.467502134745172770e-01	6.889164297128848036e-01	6.751884003544199686e+01	1.126259462425273895e+09	2.415183990211410558e-01	8.500000000000000000e+01	2.321830844284156470e+01	6.184749692621564598e+00	3.000000000000000000e+00	-1.022306806301354731e+00	2.589086494898416646e+01
